"Clase","Marca","Tipo","Subtipo","Cilindrada","Tracción","Transmisión","Combustible","Año Modelo","País Origen","Otras Características","Precio FOB USD"
"UTV","CAN-AM","DEFENDER","XT HD9","976","4X4","CVT","GASOLINA","2024","MEXICO","CAMO","19299"
"UTV","CAN-AM","DEFENDER","XT HD9","980","4X4","CVT","GASOLINA","2025","MEXICO","NO ESPECIFICA","18323"
"UTV","CAN-AM","DEFENDER","XT HD7","650","4X4","CVT","GASOLINA","2025","MEXICO","NO ESPECIFICA","15804"
"UTV","CAN-AM","DEFENDER","XT HD7","976","4X4","CVT","GASOLINA","2024","MEXICO","CAMO","17399"
"UTV","CAN-AM","DEFENDER","XT HD7","976","4X4","CVT","GASOLINA","2024","MEXICO","COLOR: STONE GRAY","16399"
"UTV","CAN-AM","DEFENDER","XT HD10","976","4X4","CVT","GASOLINA","2024","MEXICO","NO ESPECIFICA","21599"
"UTV","CAN-AM","DEFENDER","XT HD10","976","4X4","CVT","GASOLINA","2024","MEXICO","CAMO","21899"
"UTV","CAN-AM","DEFENDER","XT HD10","976","6X6","CVT","GASOLINA","2024","MEXICO","COLOR: FIERY RED","24399"
"UTV","CAN-AM","DEFENDER","XT HD10","980","6X6","CVT","GASOLINA","2025","MEXICO","NO ESPECIFICA","23593"
"UTV","CAN-AM","DEFENDER","XT HD10","1000","4X4","CVT","GASOLINA","2025","MEXICO","NO ESPECIFICA","20911"
"UTV","CAN-AM","DEFENDER","X MR HD10","976","4X4","CVT","GASOLINA","2024","MEXICO","CAMO","24299"
"UTV","CAN-AM","DEFENDER","X MR HD10","976","4X4","CVT","GASOLINA","2024","MEXICO","COLOR: HYPER SILVER / LEGION RED","23999"
"UTV","CAN-AM","DEFENDER","X MR HD10","976","4X4","CVT","GASOLINA","2024","MEXICO","COLOR: HYPER SILVER / LEGION RED, MEDIAS PUERTAS","25299"
"UTV","CAN-AM","DEFENDER","X MR HD10","980","4X4","CVT","GASOLINA","2025","MEXICO","NO ESPECIFICA","23123"
"UTV","CAN-AM","DEFENDER","X MR HD10","980","4X4","CVT","GASOLINA","2025","MEXICO","MEDIAS PUERTAS","24418"
"UTV","CAN-AM","DEFENDER","PRO XT HD10","976","4X4","CVT","GASOLINA","2024","MEXICO","COLOR: TIMELESS BLACK","23699"
"UTV","CAN-AM","DEFENDER","PRO XT HD10","980","4X4","CVT","GASOLINA","2025","MEXICO","NO ESPECIFICA","22944"
"UTV","CAN-AM","DEFENDER","PRO LIMITED HD10","976","4X4","CVT","GASOLINA","2024","MEXICO","COLOR: STONE GRAY","32199"
"UTV","CAN-AM","DEFENDER","PRO LIMITED HD10","980","4X4","CVT","GASOLINA","2025","MEXICO","NO ESPECIFICA","31454"
"UTV","CAN-AM","DEFENDER","PRO DPS HD10","976","4X4","CVT","GASOLINA","2024","MEXICO","COLOR: TUNDRA GREEN","20499"
"UTV","CAN-AM","DEFENDER","PRO DPS HD10","980","4X4","CVT","GASOLINA","2025","MEXICO","NO ESPECIFICA","19779"
"UTV","CAN-AM","DEFENDER","MAX XT HD9","976","4X4","CVT","GASOLINA","2024","MEXICO","NO ESPECIFICA","21399"
"UTV","CAN-AM","DEFENDER","MAX XT HD9","976","4X4","CVT","GASOLINA","2024","MEXICO","CAMO","21799"
"UTV","CAN-AM","DEFENDER","MAX XT HD9","980","4X4","CVT","GASOLINA","2025","MEXICO","NO ESPECIFICA","20673"
"UTV","CAN-AM","DEFENDER","MAX XT HD10","976","4X4","CVT","GASOLINA","2024","MEXICO","NO ESPECIFICA","23499"
"UTV","CAN-AM","DEFENDER","MAX XT HD10","976","4X4","CVT","GASOLINA","2024","MEXICO","CAMO","23799"
"UTV","CAN-AM","DEFENDER","MAX XT HD10","980","4X4","CVT","GASOLINA","2025","MEXICO","NO ESPECIFICA","22779"
"UTV","CAN-AM","DEFENDER","MAX X MR HD10","976","4X4","CVT","GASOLINA","2024","MEXICO","CAMO","26199"
"UTV","CAN-AM","DEFENDER","MAX X MR HD10","976","4X4","CVT","GASOLINA","2024","MEXICO","CAMO, MEDIAS PUERTAS","26199"
"UTV","CAN-AM","DEFENDER","MAX X MR HD10","980","4X4","CVT","GASOLINA","2025","MEXICO","NO ESPECIFICA","25403"
"UTV","CAN-AM","DEFENDER","MAX X MR HD10","980","4X4","CVT","GASOLINA","2025","MEXICO","CAMO, MEDIAS PUERTAS","27790"
"UTV","CAN-AM","DEFENDER","MAX LIMITED HD10","976","4X4","CVT","GASOLINA","2024","MEXICO","NO ESPECIFICA","32999"
"UTV","CAN-AM","DEFENDER","MAX LIMITED HD10","976","4X4","CVT","GASOLINA","2024","MEXICO","CAMO","33499"
"UTV","CAN-AM","DEFENDER","MAX LIMITED HD10","976","4X4","CVT","GASOLINA","2024","MEXICO","COLOR: DESERT TAN / TIMELESS BLACK","33099"
"UTV","CAN-AM","DEFENDER","MAX LIMITED HD10","980","4X4","CVT","GASOLINA","2025","MEXICO","NO ESPECIFICA","32336"
"UTV","CAN-AM","DEFENDER","MAX LONE STAR CAB HD10","976","4X4","CVT","GASOLINA","2024","MEXICO","COLOR: NIGTH BLACK","35999"
"UTV","CAN-AM","DEFENDER","MAX LONE STAR CAB HD10","980","4X4","CVT","GASOLINA","2025","MEXICO","NO ESPECIFICA","35325"
"UTV","CAN-AM","DEFENDER","MAX LONE STAR HD10","976","4X4","CVT","GASOLINA","2024","MEXICO","COLOR: NIGTH BLACK","25299"
"UTV","CAN-AM","DEFENDER","MAX LONE STAR HD10","980","4X4","CVT","GASOLINA","2025","MEXICO","NO ESPECIFICA","24634"
"UTV","CAN-AM","DEFENDER","MAX HD9","976","4X4","CVT","GASOLINA","2024","MEXICO","COLOR: TUNDRA GREEN","16999"
"UTV","CAN-AM","DEFENDER","MAX HD9","980","4X4","CVT","GASOLINA","2025","MEXICO","NO ESPECIFICA","16437"
"UTV","CAN-AM","DEFENDER","MAX HD7","650","4X4","CVT","GASOLINA","2024","MEXICO","COLOR: TUNDRA GREEN","15199"
"UTV","CAN-AM","DEFENDER","MAX HD7","650","4X4","CVT","GASOLINA","2025","MEXICO","NO ESPECIFICA","14684"
"UTV","CAN-AM","DEFENDER","MAX DPS HD9","976","4X4","CVT","GASOLINA","2024","MEXICO","CAMO","19799"
"UTV","CAN-AM","DEFENDER","MAX DPS HD9","976","4X4","CVT","GASOLINA","2024","MEXICO","COLOR: TIMELESS BLACK","19499"
"UTV","CAN-AM","DEFENDER","MAX DPS HD9","976","4X4","CVT","GASOLINA","2024","MEXICO","COLOR: TUNDRA GREEN","18999"
"UTV","CAN-AM","DEFENDER","MAX DPS HD9","980","4X4","CVT","GASOLINA","2025","MEXICO","NO ESPECIFICA","18388"
"UTV","CAN-AM","DEFENDER","MAX DPS HD7","650","4X4","CVT","GASOLINA","2025","MEXICO","NO ESPECIFICA","16256"
"UTV","CAN-AM","DEFENDER","MAX DPS HD7","976","4X4","CVT","GASOLINA","2024","MEXICO","CAMO","18399"
"UTV","CAN-AM","DEFENDER","MAX DPS HD7","976","4X4","CVT","GASOLINA","2024","MEXICO","COLOR: TUNDRA GREEN","16899"
"UTV","CAN-AM","DEFENDER","MAX DPS HD10","976","4X4","CVT","GASOLINA","2024","MEXICO","COLOR: FIERY RED","21399"
"UTV","CAN-AM","DEFENDER","MAX DPS HD10","980","4X4","CVT","GASOLINA","2025","MEXICO","NO ESPECIFICA","20566"
"UTV","CAN-AM","DEFENDER","LIMITED HD10","976","4X4","CVT","GASOLINA","2024","MEXICO","NO ESPECIFICA","29899"
"UTV","CAN-AM","DEFENDER","LIMITED HD10","976","4X4","CVT","GASOLINA","2024","MEXICO","CAMO","30299"
"UTV","CAN-AM","DEFENDER","LIMITED HD10","976","4X4","CVT","GASOLINA","2024","MEXICO","COLOR: DESERT TAN / TIMELESS BLACK","29999"
"UTV","CAN-AM","DEFENDER","LIMITED HD10","976","6X6","CVT","GASOLINA","2024","MEXICO","COLOR: FIERY RED","32999"
"UTV","CAN-AM","DEFENDER","LIMITED HD10","980","4X4","CVT","GASOLINA","2025","MEXICO","NO ESPECIFICA","29042"
"UTV","CAN-AM","DEFENDER","LIMITED HD10","980","6X6","CVT","GASOLINA","2025","MEXICO","NO ESPECIFICA","32137"
"UTV","CAN-AM","DEFENDER","DPS CAB HD9","976","4X4","CVT","GASOLINA","2024","MEXICO","COLOR: TUNDRA GREEN","23199"
"UTV","CAN-AM","DEFENDER","DPS CAB HD9","980","4X4","CVT","GASOLINA","2025","MEXICO","NO ESPECIFICA","22601"
"UTV","CAN-AM","DEFENDER","DPS HD10","976","4X4","CVT","GASOLINA","2024","MEXICO","COLOR: TIMELESS BLACK","19599"
"UTV","CAN-AM","DEFENDER","DPS HD10","976","4X4","CVT","GASOLINA","2024","MEXICO","COLOR: TUNDRA GREEN","19099"
"UTV","CAN-AM","DEFENDER","DPS HD10","976","6X6","CVT","GASOLINA","2024","MEXICO","COLOR: TUNDRA GREEN","21399"
"UTV","CAN-AM","DEFENDER","DPS HD10","980","4X4","CVT","GASOLINA","2025","MEXICO","NO ESPECIFICA","18474"
"UTV","CAN-AM","DEFENDER","DPS HD10","980","6X6","CVT","GASOLINA","2025","MEXICO","NO ESPECIFICA","20642"
"UTV","CAN-AM","DEFENDER","DPS HD7","650","4X4","CVT","GASOLINA","2024","MEXICO","CAMO","14899"
"UTV","CAN-AM","DEFENDER","DPS HD7","650","4X4","CVT","GASOLINA","2024","MEXICO","COLOR: TUNDRA GREEN","14399"
"UTV","CAN-AM","DEFENDER","DPS HD7","650","4X4","CVT","GASOLINA","2025","MEXICO","NO ESPECIFICA","13856"
"UTV","CAN-AM","DEFENDER","DPS HD9","976","4X4","CVT","GASOLINA","2024","MEXICO","CAMO","17499"
"UTV","CAN-AM","DEFENDER","DPS HD9","976","4X4","CVT","GASOLINA","2024","MEXICO","COLOR: TIMELESS BLACK","17299"
"UTV","CAN-AM","DEFENDER","DPS HD9","976","4X4","CVT","GASOLINA","2024","MEXICO","COLOR: TUNDRA GREEN","16699"
"UTV","CAN-AM","DEFENDER","DPS HD9","980","4X4","CVT","GASOLINA","2025","MEXICO","NO ESPECIFICA","16151"
"UTV","CAN-AM","DEFENDER","HD7","650","4X4","CVT","GASOLINA","2024","MEXICO","COLOR: TUNDRA GREEN","12899"
"UTV","CAN-AM","DEFENDER","HD7","650","4X4","CVT","GASOLINA","2025","MEXICO","NO ESPECIFICA","12436"
"UTV","CAN-AM","DEFENDER","MAX X MR 1000R","980","4X4","CVT","GASOLINA","2025","MEXICO","NO ESPECIFICA","26042"
"UTV","CAN-AM","MAVERICK","R","1000","4X4","AT","GASOLINA","2025","MEXICO","NO ESPECIFICA","34424"
"UTV","CAN-AM","MAVERICK","R","1000","4X4","CVT","GASOLINA","2024","MEXICO","COLOR: CATALYST GRAY / NEO YELLOW","35499"
"UTV","CAN-AM","MAVERICK","R X RS SMART-SHOX","1000","4X4","AT","GASOLINA","2025","MEXICO","NO ESPECIFICA","42722"
"UTV","CAN-AM","MAVERICK","R X RS SMART-SHOX","1000","4X4","CVT","GASOLINA","2024","MEXICO","COLOR: CARBON YELLOW / NEO YELLOW","44299"
"UTV","CAN-AM","MAVERICK","R X RS SMART-SHOX","1000","4X4","CVT","GASOLINA","2024","MEXICO","COLOR: TRIPLE BLACK","44299"
"UTV","CAN-AM","MAVERICK","R X RS","1000","4X4","AT","GASOLINA","2025","MEXICO","NO ESPECIFICA","41171"
"UTV","CAN-AM","MAVERICK","R X RS","1000","4X4","CVT","GASOLINA","2024","MEXICO","NO ESPECIFICA","42599"
"UTV","CAN-AM","MAVERICK","R X","1000","4X4","AT","GASOLINA","2025","MEXICO","NO ESPECIFICA","37240"
"UTV","CAN-AM","MAVERICK","R X","1000","4X4","CVT","GASOLINA","2024","MEXICO","NO ESPECIFICA","38399"
"UTV","CAN-AM","MAVERICK","R MAX X","1000","4X4","AT","GASOLINA","2025","MEXICO","NO ESPECIFICA","40556"
"UTV","CAN-AM","MAVERICK","R MAX","1000","4X4","AT","GASOLINA","2025","MEXICO","NO ESPECIFICA","37712"
"UTV","CAN-AM","MAVERICK","R MAX X RS","1000","4X4","AT","GASOLINA","2025","MEXICO","NO ESPECIFICA","44626"
"UTV","CAN-AM","COMMANDER","DPS 1000R","976","4X4","CVT","GASOLINA","2024","MEXICO","COLOR: TUNDRA GREEN","18699"
"UTV","CAN-AM","COMMANDER","DPS 1000R","980","4X4","CVT","GASOLINA","2025","CANADÁ","NO ESPECIFICA","18021"
"UTV","CAN-AM","COMMANDER","DPS 1000R","1000","4X2","CVT","GASOLINA","2023","CANADÁ","NO ESPECIFICA","17799"
"UTV","CAN-AM","COMMANDER","MAX DPS 1000R","976","4X4","CVT","GASOLINA","2024","MEXICO","COLOR: TUNDRA GREEN","21999"
"UTV","CAN-AM","COMMANDER","MAX DPS 1000R","980","4X4","CVT","GASOLINA","2025","CANADÁ","NO ESPECIFICA","21199"
"UTV","CAN-AM","COMMANDER","MAX DPS 1000R","1000","4X2","CVT","GASOLINA","2023","CANADÁ","NO ESPECIFICA","20999"
"UTV","CAN-AM","COMMANDER","MAX XT-P 1000R","976","4X4","CVT","GASOLINA","2024","MEXICO","COLOR: DESERT TAN / CARBON BLACK","28599"
"UTV","CAN-AM","COMMANDER","MAX XT-P 1000R","980","4X4","CVT","GASOLINA","2025","MEXICO","NO ESPECIFICA","27747"
"UTV","CAN-AM","COMMANDER","MAX XT-P 1000R","1000","4X2","CVT","GASOLINA","2023","CANADÁ","NO ESPECIFICA","27499"
"UTV","CAN-AM","COMMANDER","MAX XT 1000R","976","4X4","CVT","GASOLINA","2024","MEXICO","NO ESPECIFICA","25199"
"UTV","CAN-AM","COMMANDER","MAX XT 1000R","976","4X4","CVT","GASOLINA","2024","MEXICO","CAMO","25599"
"UTV","CAN-AM","COMMANDER","MAX XT 1000R","980","4X4","CVT","GASOLINA","2025","CANADÁ","NO ESPECIFICA","24288"
"UTV","CAN-AM","COMMANDER","MAX XT 1000R","1000","4X2","CVT","GASOLINA","2023","CANADÁ","NO ESPECIFICA","24199"
"UTV","CAN-AM","COMMANDER","XT 1000R","976","4X4","CVT","GASOLINA","2024","MEXICO","NO ESPECIFICA","22199"
"UTV","CAN-AM","COMMANDER","XT 1000R","976","4X4","CVT","GASOLINA","2024","MEXICO","CAMO","22599"
"UTV","CAN-AM","COMMANDER","XT 1000R","980","4X4","CVT","GASOLINA","2025","MEXICO","NO ESPECIFICA","21483"
"UTV","CAN-AM","COMMANDER","XT 1000R","1000","4X2","CVT","GASOLINA","2023","CANADÁ","NO ESPECIFICA","21199"
"UTV","CAN-AM","COMMANDER","XT 700","650","4X2","CVT","GASOLINA","2023","CANADÁ","NO ESPECIFICA","16799"
"UTV","CAN-AM","COMMANDER","XT 700","650","4X4","CVT","GASOLINA","2024","MEXICO","NO ESPECIFICA","17699"
"UTV","CAN-AM","COMMANDER","XT 700","650","4X4","CVT","GASOLINA","2025","MEXICO","NO ESPECIFICA","17047"
"UTV","CAN-AM","COMMANDER","X MR 1000R","976","4X4","CVT","GASOLINA","2024","MEXICO","CAMO","23599"
"UTV","CAN-AM","COMMANDER","X MR 1000R","980","4X4","CVT","GASOLINA","2025","CANADÁ","NO ESPECIFICA","22711"
"UTV","CAN-AM","COMMANDER","X MR 1000R","1000","4X2","CVT","GASOLINA","2023","CANADÁ","NO ESPECIFICA","22599"
"UTV","CAN-AM","COMMANDER","XT-P 1000R","976","4X4","CVT","GASOLINA","2024","MEXICO","COLOR: DESERT TAN / CARBON BLACK","25699"
"UTV","CAN-AM","COMMANDER","XT-P 1000R","980","4X4","CVT","GASOLINA","2025","MEXICO","NO ESPECIFICA","24828"
"UTV","CAN-AM","COMMANDER","XT-P 1000R","1000","4X2","CVT","GASOLINA","2023","CANADÁ","NO ESPECIFICA","24599"
"UTV","CAN-AM","COMMANDER","DPS 700","650","4X4","CVT","GASOLINA","2024","MEXICO","COLOR: TUNDRA GREEN","15699"
"UTV","CAN-AM","COMMANDER","DPS 700","650","4X4","CVT","GASOLINA","2025","MEXICO","NO ESPECIFICA","15222"
"UTV","CAN-AM","COMMANDER","MAX XT 700","650","4X4","CVT","GASOLINA","2024","MEXICO","NO ESPECIFICA","20599"
"UTV","CAN-AM","COMMANDER","MAX XT 700","650","4X4","CVT","GASOLINA","2025","CANADÁ","NO ESPECIFICA","19900"
"UTV","CAN-AM","COMMANDER","MAX DPS 700","650","4X4","CVT","GASOLINA","2024","MEXICO","COLOR: TUNDRA GREEN","18399"
"UTV","CAN-AM","COMMANDER","MAX DPS 700","650","4X4","CVT","GASOLINA","2025","MEXICO","NO ESPECIFICA","17743"
"UTV","CAN-AM","MAVERICK X3","DS TURBO","900","4X2","CVT","GASOLINA","2023","CANADÁ","NO ESPECIFICA","20499"
"UTV","CAN-AM","MAVERICK X3","DS TURBO RR","900","4X2","CVT","GASOLINA","2023","CANADÁ","NO ESPECIFICA","22999"
"UTV","CAN-AM","MAVERICK X3","DS TURBO 64","900","4X2","CVT","GASOLINA","2023","CANADÁ","NO ESPECIFICA","21599"
"UTV","CAN-AM","MAVERICK X3","DS TURBO RR 64","900","4X2","CVT","GASOLINA","2023","CANADÁ","NO ESPECIFICA","24099"
"UTV","CAN-AM","MAVERICK X3","MAX DS TURBO","900","4X2","CVT","GASOLINA","2023","CANADÁ","NO ESPECIFICA","23999"
"UTV","CAN-AM","MAVERICK X3","MAX DS TURBO 64","900","4X2","CVT","GASOLINA","2023","CANADÁ","NO ESPECIFICA","25099"
"UTV","CAN-AM","MAVERICK X3","MAX RS TURBO RR","900","4X2","CVT","GASOLINA","2023","CANADÁ","NO ESPECIFICA","27799"
"UTV","CAN-AM","MAVERICK X3","MAX X MR TURBO RR","900","4X2","CVT","GASOLINA","2023","CANADÁ","NO ESPECIFICA","32199"
"UTV","CAN-AM","MAVERICK X3","MAX RS TURBO RR 72","900","4X2","CVT","GASOLINA","2023","CANADÁ","NO ESPECIFICA","28899"
"UTV","CAN-AM","MAVERICK X3","MAX DS TURBO RR","900","4X2","CVT","GASOLINA","2023","CANADÁ","NO ESPECIFICA","30799"
"UTV","CAN-AM","MAVERICK X3","MAX DS TURBO RR 64","900","4X2","CVT","GASOLINA","2023","CANADÁ","NO ESPECIFICA","27099"
"UTV","CAN-AM","MAVERICK X3","MAX X RS TURBO RR 72","900","4X2","CVT","GASOLINA","2023","CANADÁ","NO ESPECIFICA","33699"
"UTV","CAN-AM","MAVERICK X3","RS TURBO RR 72","900","4X2","CVT","GASOLINA","2023","CANADÁ","NO ESPECIFICA","25899"
"UTV","CAN-AM","MAVERICK X3","X DS TURBO RR 64","900","4X2","CVT","GASOLINA","2023","CANADÁ","NO ESPECIFICA","27899"
"UTV","CAN-AM","MAVERICK X3","X MR TURBO RR","900","4X2","CVT","GASOLINA","2023","CANADÁ","NO ESPECIFICA","29699"
"UTV","CAN-AM","MAVERICK X3","X MR TURBO RR 64","900","4X2","CVT","GASOLINA","2023","CANADÁ","NO ESPECIFICA","27799"
"UTV","CAN-AM","MAVERICK X3","X RC TURBO RR 64","900","4X2","CVT","GASOLINA","2023","CANADÁ","NO ESPECIFICA","28899"
"UTV","CAN-AM","MAVERICK X3","X RC TURBO RR 72","900","4X2","CVT","GASOLINA","2023","CANADÁ","NO ESPECIFICA","32899"
"UTV","CAN-AM","MAVERICK X3","X RS TURBO RR 72","900","4X2","CVT","GASOLINA","2023","CANADÁ","NO ESPECIFICA","30899"
"UTV","CAN-AM","MAVERICK TRAIL","700","650","4X2","CVT","GASOLINA","2023","CANADÁ","NO ESPECIFICA","13599"
"UTV","CAN-AM","MAVERICK TRAIL","DPS 1000","976","4X4","CVT","GASOLINA","2024","MEXICO","NO ESPECIFICA","17699"
"UTV","CAN-AM","MAVERICK TRAIL","DPS 1000","980","4X4","CVT","GASOLINA","2025","MEXICO","NO ESPECIFICA","17095"
"UTV","CAN-AM","MAVERICK TRAIL","DPS 1000","1000","4X2","CVT","GASOLINA","2023","CANADÁ","NO ESPECIFICA","17099"
"UTV","CAN-AM","MAVERICK TRAIL","DPS 700","650","4X2","CVT","GASOLINA","2023","CANADÁ","NO ESPECIFICA","15599"
"UTV","CAN-AM","MAVERICK TRAIL","DPS 700","650","4X4","CVT","GASOLINA","2025","MEXICO","NO ESPECIFICA","15611"
"UTV","CAN-AM","MAVERICK SPORT","DPS 1000R","976","4X4","CVT","GASOLINA","2024","MEXICO","NO ESPECIFICA","20399"
"UTV","CAN-AM","MAVERICK SPORT","DPS 1000R","980","4X4","CVT","GASOLINA","2025","MEXICO","NO ESPECIFICA","19748"
"UTV","CAN-AM","MAVERICK SPORT","DPS 1000R","1000","4X2","CVT","GASOLINA","2023","CANADÁ","NO ESPECIFICA","19699"
"UTV","CAN-AM","MAVERICK SPORT","MAX DPS 1000R","976","4X4","CVT","GASOLINA","2024","MEXICO","COLOR: TRIPLE BLACK","22899"
"UTV","CAN-AM","MAVERICK SPORT","MAX DPS 1000R","980","4X4","CVT","GASOLINA","2025","MEXICO","NO ESPECIFICA","22085"
"UTV","CAN-AM","MAVERICK SPORT","MAX DPS 1000R","1000","4X2","CVT","GASOLINA","2023","CANADÁ","NO ESPECIFICA","22199"
"UTV","CAN-AM","MAVERICK SPORT","X MR 1000R","976","4X4","CVT","GASOLINA","2024","MEXICO","COLOR: HYPER SILVER / LEGION RED","24099"
"UTV","CAN-AM","MAVERICK SPORT","X MR 1000R","980","4X4","CVT","GASOLINA","2025","MEXICO","NO ESPECIFICA","23319"
"UTV","CAN-AM","MAVERICK SPORT","X MR 1000R","1000","4X2","CVT","GASOLINA","2023","CANADÁ","NO ESPECIFICA","23399"
"UTV","CAN-AM","MAVERICK SPORT","X RC 1000R","976","4X4","CVT","GASOLINA","2024","MEXICO","COLOR: HYPER WHITE / LEGION RED","24499"
"UTV","CAN-AM","MAVERICK SPORT","X RC 1000R","980","4X4","CVT","GASOLINA","2025","MEXICO","NO ESPECIFICA","23743"
"UTV","CAN-AM","MAVERICK SPORT","X RC 1000R","1000","4X2","CVT","GASOLINA","2023","CANADÁ","NO ESPECIFICA","23799"
"UTV","CAN-AM","MAVERICK SPORT","X XC 1000R","1000","4X2","CVT","GASOLINA","2023","CANADÁ","NO ESPECIFICA","22499"
"UTV","CFMOTO","ZFORCE 1000","SPORT R","1000","4X2","CVT","GASOLINA","2023","CHINA","NO ESPECIFICA","17987"
"UTV","CLUB CAR","VILLAGER 6","STANDARD","430","4X2","CVT","GASOLINA","2024","ESTADOS UNIDOS","TRAN; 6 PLAZAS","14621"
"UTV","CLUB CAR","CARRYALL 1700","STANDARD","675","4X2","CVT","GASOLINA","2024","ESTADOS UNIDOS","SXS","19429"
"UTV","CLUB CAR","CARRYALL 700","STANDARD","430","4X2","CVT","GASOLINA","2024","ESTADOS UNIDOS","TURF","16065"
"UTV","CLUB CAR","CARRYALL 550","STANDARD","430","4X2","CVT","GASOLINA","2024","ESTADOS UNIDOS","TURF","13388"
"UTV","CLUB CAR","CARRYALL 502","STANDARD","430","4X2","CVT","GASOLINA","2024","ESTADOS UNIDOS","TURF","12543"
"UTV","CLUB CAR","CARRYALL 500","STANDARD","430","4X2","CVT","GASOLINA","2024","ESTADOS UNIDOS","TURF","12375"
"UTV","CLUB CAR","CARRYALL 300","STANDARD","430","4X2","CVT","GASOLINA","2024","ESTADOS UNIDOS","TURF","11066"
"UTV","CLUB CAR","CARRYALL 100","STANDARD","430","4X2","CVT","GASOLINA","2024","ESTADOS UNIDOS","TURF","8818"
"UTV","CLUB CAR","CARRYALL 1500","STANDARD","675","4X2","CVT","GASOLINA","2024","ESTADOS UNIDOS","TURF; 2WD","14044"
"UTV","CLUB CAR","CARRYALL 1500","STANDARD","675","4X2","CVT","GASOLINA","2024","ESTADOS UNIDOS","SXS","15828"
"UTV","CLUB CAR","VILLAGER 8","STANDARD","430","4X2","CVT","GASOLINA","2024","ESTADOS UNIDOS","TRAN; 8 PLAZAS","16081"
"UTV","CLUB CAR","CAFE EXPRESS MOBILE MERCHANDISING","STANDARD","430","4X2","CVT","GASOLINA","2024","ESTADOS UNIDOS","TRAN","26986"
"UTV","CLUB CAR","ONWARD 2","STANDARD","430","4X2","CVT","GASOLINA","2024","ESTADOS UNIDOS","GOLF; 2 PLAZAS","12172"
"UTV","CLUB CAR","ONWARD 4","STANDARD","430","4X2","CVT","GASOLINA","2024","ESTADOS UNIDOS","TRAN; 4 PLAZAS","13657"
"UTV","CLUB CAR","ONWARD 6","STANDARD","430","4X2","CVT","GASOLINA","2024","ESTADOS UNIDOS","TRAN; 6 PLAZAS","17180"
"UTV","CLUB CAR","ONWARD LIFTED 4","STANDARD","430","4X2","CVT","GASOLINA","2024","ESTADOS UNIDOS","TRAN; 4 PLAZAS","14628"
"UTV","CLUB CAR","ONWARD LIFTED 6","STANDARD","430","4X2","CVT","GASOLINA","2024","ESTADOS UNIDOS","TRAN; 6 PLAZAS","18772"
"UTV","CLUB CAR","TRANSPORTER 4","STANDARD","430","4X2","CVT","GASOLINA","2024","ESTADOS UNIDOS","TRAN; 4 PLAZAS","15219"
"UTV","CLUB CAR","TRANSPORTER 6","STANDARD","430","4X2","CVT","GASOLINA","2024","ESTADOS UNIDOS","TRAN; 6 PLAZAS","16848"
"UTV","CLUB CAR","XRT 1550","STANDARD","675","4X2","CVT","GASOLINA","2024","ESTADOS UNIDOS","SXS","15511"
"UTV","CLUB CAR","XRT 1550 SE","STANDARD","675","4X2","CVT","GASOLINA","2024","ESTADOS UNIDOS","SXS","19034"
"UTV","CLUB CAR","XRT800","STANDARD","430","4X2","CVT","GASOLINA","2024","ESTADOS UNIDOS","TURF","8307"
"UTV","HONDA","PIONEER 700","STANDARD","675","4X4","AT","GASOLINA","2024","ESTADOS UNIDOS","NO ESPECIFICA","11899"
"UTV","HONDA","PIONEER 700","STANDARD","675","4X4","AT","GASOLINA","2025","ESTADOS UNIDOS","SXS; 2 PLAZAS","12299"
"UTV","HONDA","PIONEER 700","DELUXE","675","4X4","AT","GASOLINA","2024","ESTADOS UNIDOS","NO ESPECIFICA","13499"
"UTV","HONDA","PIONEER 700","DELUXE","675","4X4","AT","GASOLINA","2025","ESTADOS UNIDOS","SXS; 2 PLAZAS","14099"
"UTV","HONDA","PIONEER 700","FOREST","675","4X4","AT","GASOLINA","2024","ESTADOS UNIDOS","NO ESPECIFICA","15499"
"UTV","HONDA","PIONEER 700","FOREST","675","4X4","AT","GASOLINA","2025","ESTADOS UNIDOS","SXS; 2 PLAZAS; CAMO","16099"
"UTV","HONDA","PIONEER 700-4","STANDARD","675","4X4","AT","GASOLINA","2024","ESTADOS UNIDOS","NO ESPECIFICA","13399"
"UTV","HONDA","PIONEER 700-4","STANDARD","675","4X4","AT","GASOLINA","2025","ESTADOS UNIDOS","SXS; 4 PLAZAS","13399"
"UTV","HONDA","PIONEER 700-4","DELUXE","675","4X4","AT","GASOLINA","2024","ESTADOS UNIDOS","NO ESPECIFICA","14999"
"UTV","HONDA","PIONEER 700-4","DELUXE","675","4X4","AT","GASOLINA","2025","ESTADOS UNIDOS","SXS; 4 PLAZAS","15599"
"UTV","HONDA","PIONEER 700-4","FOREST","675","4X4","AT","GASOLINA","2024","ESTADOS UNIDOS","NO ESPECIFICA","16999"
"UTV","HONDA","PIONEER 700-4","FOREST","675","4X4","AT","GASOLINA","2025","ESTADOS UNIDOS","SXS; 4 PLAZAS; CAMO","17599"
"UTV","HONDA","PIONEER 520","STANDARD","520","4X2","AT","GASOLINA","2025","JAPÓN","SXS; 2 PLAZAS","10499"
"UTV","HONDA","PIONEER 520","STANDARD","520","4X2","AT","GASOLINA","2025","JAPÓN","SXS; 2 PLAZAS; CAMO","11099"
